UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1656570759,2022-06-30T06:32:39Z,20.573096,-75.195250,186.61,5,443368,0,0,No Data,No Data
1656570765,2022-06-30T06:32:45Z,20.572952,-75.195282,191.055,5,459749,0,0,No Data,No Data
1656570774,2022-06-30T06:32:54Z,20.572736,-75.195330,198.613,5,484299,0,0,No Data,No Data
1656570785,2022-06-30T06:33:05Z,20.572462,-75.195381,209.385,5,515201,0,0,No Data,No Data
1656570791,2022-06-30T06:33:11Z,20.572330,-75.195403,215.047,5,530063,0,0,No Data,No Data
1656570796,2022-06-30T06:33:16Z,20.572197,-75.195425,219.821,5,545031,0,0,No Data,No Data
1656570803,2022-06-30T06:33:23Z,20.572029,-75.195423,221.284,5,563634,0,0,No Data,No Data
1656570808,2022-06-30T06:33:28Z,20.571896,-75.195414,221.298,5,578451,0,0,No Data,No Data
1656570816,2022-06-30T06:33:36Z,20.571697,-75.195417,218.428,5,600593,0,0,No Data,No Data
1656570825,2022-06-30T06:33:45Z,20.571466,-75.195425,222.578,5,62628,0,0,No Data,No Data
1656570835,2022-06-30T06:33:55Z,20.571235,-75.195403,229.264,5,652067,0,0,No Data,No Data
1656570841,2022-06-30T06:34:01Z,20.571077,-75.195393,233.151,5,669608,0,0,No Data,No Data
1656570849,2022-06-30T06:34:09Z,20.570890,-75.195321,233.376,5,691633,0,0,No Data,No Data
1656570856,2022-06-30T06:34:16Z,20.570705,-75.195280,230.723,5,712574,0,0,No Data,No Data
1656570865,2022-06-30T06:34:25Z,20.570493,-75.195270,226.168,5,736099,0,0,No Data,No Data
1656570872,2022-06-30T06:34:32Z,20.570326,-75.195207,220.698,5,755713,0,0,No Data,No Data
1656570879,2022-06-30T06:34:39Z,20.570157,-75.195179,212.422,5,774734,0,0,No Data,No Data
1656570885,2022-06-30T06:34:45Z,20.570009,-75.195158,204.251,5,791241,0,0,No Data,No Data
1656570892,2022-06-30T06:34:52Z,20.569835,-75.195169,199.459,5,810565,0,0,No Data,No Data
1656570900,2022-06-30T06:35:00Z,20.569634,-75.195179,195.114,5,83292,0,0,No Data,No Data
1656570904,2022-06-30T06:35:04Z,20.569519,-75.195185,193.259,5,84569,0,0,No Data,No Data
1656570915,2022-06-30T06:35:15Z,20.569260,-75.195197,190.064,5,874459,0,0,No Data,No Data
1656570921,2022-06-30T06:35:21Z,20.569088,-75.195205,187.322,5,893523,0,0,No Data,No Data
1656570928,2022-06-30T06:35:28Z,20.568918,-75.195212,183.63,5,912456,0,0,No Data,No Data
1656570936,2022-06-30T06:35:36Z,20.568718,-75.195220,177.846,5,934655,0,0,No Data,No Data
1656570943,2022-06-30T06:35:43Z,20.568547,-75.195195,172.435,5,953819,0,0,No Data,No Data
1656570950,2022-06-30T06:35:50Z,20.568371,-75.195177,166.755,5,973447,0,0,No Data,No Data
1656570955,2022-06-30T06:35:55Z,20.568252,-75.195158,163.448,5,986823,0,0,No Data,No Data
1656570962,2022-06-30T06:36:02Z,20.568073,-75.195146,159.4,6,006706,0,0,No Data,No Data
1656570967,2022-06-30T06:36:07Z,20.567954,-75.195127,158.892,6,02001,0,0,No Data,No Data
1656570972,2022-06-30T06:36:12Z,20.567834,-75.195110,159.002,6,033387,0,0,No Data,No Data
1656570979,2022-06-30T06:36:19Z,20.567651,-75.195108,162.423,6,053653,0,0,No Data,No Data
1656570985,2022-06-30T06:36:25Z,20.567499,-75.195102,166.712,6,070584,0,0,No Data,No Data
1656570991,2022-06-30T06:36:31Z,20.567347,-75.195126,171.213,6,087593,0,0,No Data,No Data
1656570999,2022-06-30T06:36:39Z,20.567167,-75.195155,175.194,6,107828,0,0,No Data,No Data
1656571006,2022-06-30T06:36:46Z,20.566987,-75.195184,177.49,6,128054,0,0,No Data,No Data
1656571012,2022-06-30T06:36:52Z,20.566837,-75.195208,180.57,6,144839,0,0,No Data,No Data
1656571020,2022-06-30T06:37:00Z,20.566629,-75.195241,185.477,6,168193,0,0,No Data,No Data
1656571028,2022-06-30T06:37:08Z,20.566448,-75.195210,186.484,6,188495,0,0,No Data,No Data
1656571036,2022-06-30T06:37:16Z,20.566244,-75.195238,186.047,6,211353,0,0,No Data,No Data
1656571042,2022-06-30T06:37:22Z,20.566098,-75.195258,185.556,6,227638,0,0,No Data,No Data
1656571047,2022-06-30T06:37:27Z,20.565954,-75.195275,184.818,6,243665,0,0,No Data,No Data
1656571054,2022-06-30T06:37:34Z,20.565782,-75.195262,183.043,6,262776,0,0,No Data,No Data
1656571059,2022-06-30T06:37:39Z,20.565668,-75.195241,181.144,6,275562,0,0,No Data,No Data
1656571064,2022-06-30T06:37:44Z,20.565556,-75.195215,179.009,6,288236,0,0,No Data,No Data
1656571069,2022-06-30T06:37:49Z,20.565444,-75.195157,175.286,6,302005,0,0,No Data,No Data
1656571072,2022-06-30T06:37:52Z,20.565360,-75.195163,174.073,6,311346,0,0,No Data,No Data
1656571080,2022-06-30T06:38:00Z,20.565164,-75.195144,168.661,6,33325,0,0,No Data,No Data
1656571086,2022-06-30T06:38:06Z,20.565024,-75.195120,163.767,6,349023,0,0,No Data,No Data
1656571091,2022-06-30T06:38:11Z,20.564885,-75.195126,159.728,6,364478,0,0,No Data,No Data
1656571100,2022-06-30T06:38:20Z,20.564662,-75.195105,152.578,6,389343,0,0,No Data,No Data
1656571105,2022-06-30T06:38:25Z,20.564550,-75.195080,148.59,6,402027,0,0,No Data,No Data
1656571109,2022-06-30T06:38:29Z,20.564438,-75.195087,145.201,6,414449,0,0,No Data,No Data
1656571114,2022-06-30T06:38:34Z,20.564326,-75.195062,143.634,6,427093,0,0,No Data,No Data
1656571118,2022-06-30T06:38:38Z,20.564214,-75.195038,142.068,6,439727,0,0,No Data,No Data
1656571123,2022-06-30T06:38:43Z,20.564103,-75.195045,141.163,6,452097,0,0,No Data,No Data
1656571128,2022-06-30T06:38:48Z,20.563963,-75.195055,140.188,6,467643,0,0,No Data,No Data
1656571133,2022-06-30T06:38:53Z,20.563852,-75.195095,139.202,6,480649,0,0,No Data,No Data
1656571137,2022-06-30T06:38:57Z,20.563741,-75.195103,136.785,6,493036,0,0,No Data,No Data
1656571142,2022-06-30T06:39:02Z,20.563629,-75.195111,134.415,6,505465,0,0,No Data,No Data
1656571146,2022-06-30T06:39:06Z,20.563518,-75.195119,132.474,6,517816,0,0,No Data,No Data
1656571151,2022-06-30T06:39:11Z,20.563407,-75.195127,130.614,6,530192,0,0,No Data,No Data
1656571155,2022-06-30T06:39:15Z,20.563296,-75.195167,129.559,6,543209,0,0,No Data,No Data
1656571160,2022-06-30T06:39:20Z,20.563185,-75.195207,129.006,6,556195,0,0,No Data,No Data
1656571165,2022-06-30T06:39:25Z,20.563075,-75.195247,128.561,6,569115,0,0,No Data,No Data
1656571170,2022-06-30T06:39:30Z,20.562965,-75.195286,126.078,6,582012,0,0,No Data,No Data
1656571176,2022-06-30T06:39:36Z,20.562827,-75.195360,121.857,6,59915,0,0,No Data,No Data
1656571180,2022-06-30T06:39:40Z,20.562745,-75.195429,119.853,6,610731,0,0,No Data,No Data
1656571184,2022-06-30T06:39:44Z,20.562635,-75.195471,117.62,6,623725,0,0,No Data,No Data
1656571191,2022-06-30T06:39:51Z,20.562527,-75.195603,115.354,6,642005,0,0,No Data,No Data
1656571198,2022-06-30T06:39:58Z,20.562420,-75.195735,115.402,6,660246,0,0,No Data,No Data
1656571205,2022-06-30T06:40:05Z,20.562284,-75.195870,116.685,6,68087,0,0,No Data,No Data
1656571211,2022-06-30T06:40:11Z,20.562176,-75.195976,116.597,6,697213,0,0,No Data,No Data
1656571215,2022-06-30T06:40:15Z,20.562123,-75.196070,115.748,6,708688,0,0,No Data,No Data
1656571221,2022-06-30T06:40:21Z,20.562016,-75.196203,115.143,6,726931,0,0,No Data,No Data
1656571228,2022-06-30T06:40:28Z,20.561909,-75.196335,115.354,6,745152,0,0,No Data,No Data
1656571235,2022-06-30T06:40:35Z,20.561802,-75.196468,114.805,6,7634,0,0,No Data,No Data
1656571240,2022-06-30T06:40:40Z,20.561750,-75.196593,113.44,6,77769,0,0,No Data,No Data
1656571247,2022-06-30T06:40:47Z,20.561672,-75.196751,114.839,6,796311,0,0,No Data,No Data
1656571252,2022-06-30T06:40:52Z,20.561621,-75.196874,114.814,6,810381,0,0,No Data,No Data
1656571259,2022-06-30T06:40:59Z,20.561571,-75.197058,115.245,6,830369,0,0,No Data,No Data
1656571267,2022-06-30T06:41:07Z,20.561522,-75.197272,114.374,6,853379,0,0,No Data,No Data
1656571271,2022-06-30T06:41:11Z,20.561526,-75.197389,111.591,6,865674,0,0,No Data,No Data
1656571278,2022-06-30T06:41:18Z,20.561503,-75.197570,107.506,6,884732,0,0,No Data,No Data
1656571286,2022-06-30T06:41:26Z,20.561509,-75.197775,102.613,6,90619,0,0,No Data,No Data
1656571293,2022-06-30T06:41:33Z,20.561515,-75.197950,103.169,6,924548,0,0,No Data,No Data
1656571303,2022-06-30T06:41:43Z,20.561523,-75.198215,105.527,6,952274,0,0,No Data,No Data
1656571313,2022-06-30T06:41:53Z,20.561530,-75.198483,106.46,6,980245,0,0,No Data,No Data
1656571320,2022-06-30T06:42:00Z,20.561508,-75.198664,105.255,6,999334,0,0,No Data,No Data
1656571328,2022-06-30T06:42:08Z,20.561514,-75.198872,102.327,7,021073,0,0,No Data,No Data
1656571332,2022-06-30T06:42:12Z,20.561517,-75.198992,102.594,7,033685,0,0,No Data,No Data
1656571338,2022-06-30T06:42:18Z,20.561521,-75.199143,103.359,7,049488,0,0,No Data,No Data
1656571344,2022-06-30T06:42:24Z,20.561526,-75.199324,105.479,7,068386,0,0,No Data,No Data
1656571349,2022-06-30T06:42:29Z,20.561529,-75.199444,107.017,7,080968,0,0,No Data,No Data
1656571358,2022-06-30T06:42:38Z,20.561563,-75.199683,108.98,7,106217,0,0,No Data,No Data
1656571365,2022-06-30T06:42:45Z,20.561568,-75.199863,109.115,7,125089,0,0,No Data,No Data
1656571373,2022-06-30T06:42:53Z,20.561574,-75.200074,108.648,7,14713,0,0,No Data,No Data
1656571380,2022-06-30T06:43:00Z,20.561608,-75.200279,108.136,7,168918,0,0,No Data,No Data
1656571390,2022-06-30T06:43:10Z,20.561669,-75.200513,106.47,7,194276,0,0,No Data,No Data
1656571400,2022-06-30T06:43:20Z,20.561677,-75.200782,103.59,7,222363,0,0,No Data,No Data
1656571409,2022-06-30T06:43:29Z,20.561683,-75.201027,104.502,7,247991,0,0,No Data,No Data
1656571418,2022-06-30T06:43:38Z,20.561688,-75.201274,109.721,7,273786,0,0,No Data,No Data
1656571429,2022-06-30T06:43:49Z,20.561723,-75.201546,116.887,7,302469,0,0,No Data,No Data
1656571434,2022-06-30T06:43:54Z,20.561726,-75.201698,120.549,7,318322,0,0,No Data,No Data
1656571442,2022-06-30T06:44:02Z,20.561732,-75.201909,124.328,7,340416,0,0,No Data,No Data
1656571448,2022-06-30T06:44:08Z,20.561735,-75.202061,126.261,7,356312,0,0,No Data,No Data
1656571455,2022-06-30T06:44:15Z,20.561740,-75.202241,127.642,7,375118,0,0,No Data,No Data
1656571464,2022-06-30T06:44:24Z,20.561747,-75.202479,122.479,7,400044,0,0,No Data,No Data
1656571472,2022-06-30T06:44:32Z,20.561753,-75.202688,113.857,7,421932,0,0,No Data,No Data
1656571479,2022-06-30T06:44:39Z,20.561759,-75.202898,108.692,7,443914,0,0,No Data,No Data
1656571489,2022-06-30T06:44:49Z,20.561765,-75.203139,108.581,7,469109,0,0,No Data,No Data
1656571494,2022-06-30T06:44:54Z,20.561769,-75.203290,111.352,7,484862,0,0,No Data,No Data
1656571501,2022-06-30T06:45:01Z,20.561746,-75.203470,116.494,7,503794,0,0,No Data,No Data
1656571508,2022-06-30T06:45:08Z,20.561749,-75.203656,122.373,7,523261,0,0,No Data,No Data
1656571515,2022-06-30T06:45:15Z,20.561725,-75.203844,130.686,7,543128,0,0,No Data,No Data
1656571522,2022-06-30T06:45:22Z,20.561728,-75.204030,138.674,7,56257,0,0,No Data,No Data
1656571528,2022-06-30T06:45:28Z,20.561731,-75.204182,145.001,7,578488,0,0,No Data,No Data
1656571537,2022-06-30T06:45:37Z,20.561711,-75.204419,149.18,7,603324,0,0,No Data,No Data
1656571544,2022-06-30T06:45:44Z,20.561717,-75.204595,146.705,7,621749,0,0,No Data,No Data
1656571551,2022-06-30T06:45:51Z,20.561722,-75.204803,140.442,7,64351,0,0,No Data,No Data
1656571562,2022-06-30T06:46:02Z,20.561730,-75.205071,129.665,7,671503,0,0,No Data,No Data
1656571571,2022-06-30T06:46:11Z,20.561682,-75.205310,123.299,7,697043,0,0,No Data,No Data
1656571578,2022-06-30T06:46:18Z,20.561688,-75.205518,122.355,7,718771,0,0,No Data,No Data
1656571587,2022-06-30T06:46:27Z,20.561694,-75.205758,126.942,7,743809,0,0,No Data,No Data
1656571596,2022-06-30T06:46:36Z,20.561699,-75.205997,133.968,7,768797,0,0,No Data,No Data
1656571603,2022-06-30T06:46:43Z,20.561703,-75.206176,139.438,7,787526,0,0,No Data,No Data
1656571616,2022-06-30T06:46:56Z,20.561711,-75.206504,148.459,7,821738,0,0,No Data,No Data
1656571623,2022-06-30T06:47:03Z,20.561744,-75.206711,153.248,7,843645,0,0,No Data,No Data
1656571631,2022-06-30T06:47:11Z,20.561776,-75.206917,154.651,7,865514,0,0,No Data,No Data
1656571640,2022-06-30T06:47:20Z,20.561811,-75.207153,153.45,7,890425,0,0,No Data,No Data
1656571647,2022-06-30T06:47:27Z,20.561816,-75.207330,149.625,7,908927,0,0,No Data,No Data
1656571654,2022-06-30T06:47:34Z,20.561821,-75.207508,144.466,7,927528,0,0,No Data,No Data
1656571661,2022-06-30T06:47:41Z,20.561853,-75.207685,142.589,7,946375,0,0,No Data,No Data
1656571666,2022-06-30T06:47:46Z,20.561858,-75.207833,140.003,7,961878,0,0,No Data,No Data
1656571672,2022-06-30T06:47:52Z,20.561862,-75.207981,137.228,7,977416,0,0,No Data,No Data
1656571680,2022-06-30T06:48:00Z,20.561869,-75.208189,135.179,7,999213,0,0,No Data,No Data
1656571686,2022-06-30T06:48:06Z,20.561902,-75.208367,135.209,8,018181,0,0,No Data,No Data
1656571693,2022-06-30T06:48:13Z,20.561906,-75.208545,135.952,8,03681,0,0,No Data,No Data
1656571700,2022-06-30T06:48:20Z,20.561911,-75.208723,137.455,8,055445,0,0,No Data,No Data
1656571705,2022-06-30T06:48:25Z,20.561915,-75.208871,139.085,8,070972,0,0,No Data,No Data
1656571712,2022-06-30T06:48:32Z,20.561892,-75.209050,139.963,8,089841,0,0,No Data,No Data
1656571716,2022-06-30T06:48:36Z,20.561894,-75.209139,140.711,8,099147,0,0,No Data,No Data
1656571723,2022-06-30T06:48:43Z,20.561872,-75.209346,142.221,8,120923,0,0,No Data,No Data
1656571727,2022-06-30T06:48:47Z,20.561874,-75.209434,143.139,8,130192,0,0,No Data,No Data
1656571734,2022-06-30T06:48:54Z,20.561851,-75.209641,147.382,8,151924,0,0,No Data,No Data
1656571738,2022-06-30T06:48:58Z,20.561853,-75.209729,149.538,8,161117,0,0,No Data,No Data
1656571742,2022-06-30T06:49:02Z,20.561856,-75.209846,152.541,8,173363,0,0,No Data,No Data
1656571748,2022-06-30T06:49:08Z,20.561832,-75.209993,155.815,8,188954,0,0,No Data,No Data
1656571756,2022-06-30T06:49:16Z,20.561810,-75.210199,158.777,8,210599,0,0,No Data,No Data
1656571762,2022-06-30T06:49:22Z,20.561787,-75.210376,160.411,8,229302,0,0,No Data,No Data
1656571768,2022-06-30T06:49:28Z,20.561792,-75.210524,161.136,8,24481,0,0,No Data,No Data
1656571777,2022-06-30T06:49:37Z,20.561771,-75.210760,160.079,8,269547,0,0,No Data,No Data
1656571781,2022-06-30T06:49:41Z,20.561774,-75.210878,158.903,8,281854,0,0,No Data,No Data
1656571789,2022-06-30T06:49:49Z,20.561780,-75.211085,156.542,8,303449,0,0,No Data,No Data
1656571796,2022-06-30T06:49:56Z,20.561786,-75.211265,152.97,8,322252,0,0,No Data,No Data
1656571805,2022-06-30T06:50:05Z,20.561794,-75.211506,148.344,8,347395,0,0,No Data,No Data
1656571813,2022-06-30T06:50:13Z,20.561800,-75.211714,144.686,8,369091,0,0,No Data,No Data
1656571820,2022-06-30T06:50:20Z,20.561806,-75.211895,141.386,8,38802,0,0,No Data,No Data
1656571827,2022-06-30T06:50:27Z,20.561812,-75.212077,138.0,8,407036,0,0,No Data,No Data
1656571837,2022-06-30T06:50:37Z,20.561820,-75.212347,134.731,8,435296,0,0,No Data,No Data
1656571842,2022-06-30T06:50:42Z,20.561824,-75.212496,134.005,8,450844,0,0,No Data,No Data
1656571848,2022-06-30T06:50:48Z,20.561801,-75.212643,134.708,8,466416,0,0,No Data,No Data
1656571852,2022-06-30T06:50:52Z,20.561777,-75.212760,135.414,8,478945,0,0,No Data,No Data
1656571858,2022-06-30T06:50:58Z,20.561780,-75.212906,137.113,8,494209,0,0,No Data,No Data
1656571862,2022-06-30T06:51:02Z,20.561756,-75.213023,138.254,8,506704,0,0,No Data,No Data
1656571867,2022-06-30T06:51:07Z,20.561732,-75.213139,140.06,8,519177,0,0,No Data,No Data
1656571871,2022-06-30T06:51:11Z,20.561707,-75.213256,142.022,8,531724,0,0,No Data,No Data
1656571876,2022-06-30T06:51:16Z,20.561683,-75.213373,144.204,8,544208,0,0,No Data,No Data
1656571881,2022-06-30T06:51:21Z,20.561660,-75.213518,147.57,8,559577,0,0,No Data,No Data
1656571888,2022-06-30T06:51:28Z,20.561664,-75.213692,151.131,8,57776,0,0,No Data,No Data
1656571893,2022-06-30T06:51:33Z,20.561668,-75.213837,153.286,8,592936,0,0,No Data,No Data
1656571898,2022-06-30T06:51:38Z,20.561671,-75.213953,154.774,8,605128,0,0,No Data,No Data
1656571904,2022-06-30T06:51:44Z,20.561675,-75.214128,156.691,8,623417,0,0,No Data,No Data
1656571912,2022-06-30T06:51:52Z,20.561680,-75.214331,156.527,8,644666,0,0,No Data,No Data
1656571920,2022-06-30T06:52:00Z,20.561659,-75.214538,155.567,8,666403,0,0,No Data,No Data
1656571927,2022-06-30T06:52:07Z,20.561637,-75.214716,154.703,8,685189,0,0,No Data,No Data
1656571935,2022-06-30T06:52:15Z,20.561616,-75.214925,153.13,8,707099,0,0,No Data,No Data
1656571941,2022-06-30T06:52:21Z,20.561594,-75.215103,151.555,8,725884,0,0,No Data,No Data
1656571946,2022-06-30T06:52:26Z,20.561571,-75.215223,150.456,8,738654,0,0,No Data,No Data
1656571950,2022-06-30T06:52:30Z,20.561574,-75.215343,149.687,8,751173,0,0,No Data,No Data
1656571955,2022-06-30T06:52:35Z,20.561551,-75.215462,149.057,8,763908,0,0,No Data,No Data
1656571959,2022-06-30T06:52:39Z,20.561554,-75.215582,148.615,8,776506,0,0,No Data,No Data
1656571964,2022-06-30T06:52:44Z,20.561531,-75.215702,148.524,8,789326,0,0,No Data,No Data
1656571970,2022-06-30T06:52:50Z,20.561535,-75.215852,148.546,8,805038,0,0,No Data,No Data
1656571974,2022-06-30T06:52:54Z,20.561511,-75.215971,148.107,8,817785,0,0,No Data,No Data
1656571981,2022-06-30T06:53:01Z,20.561516,-75.216151,147.653,8,836619,0,0,No Data,No Data
1656571988,2022-06-30T06:53:08Z,20.561522,-75.216331,146.437,8,855448,0,0,No Data,No Data
1656571995,2022-06-30T06:53:15Z,20.561527,-75.216511,145.785,8,874279,0,0,No Data,No Data
1656571998,2022-06-30T06:53:18Z,20.561502,-75.216601,146.003,8,884097,0,0,No Data,No Data
1656572004,2022-06-30T06:53:24Z,20.561507,-75.216754,145.912,8,900137,0,0,No Data,No Data
1656572009,2022-06-30T06:53:29Z,20.561511,-75.216877,145.89,8,913032,0,0,No Data,No Data
1656572013,2022-06-30T06:53:33Z,20.561542,-75.217001,144.522,8,926485,0,0,No Data,No Data
1656572018,2022-06-30T06:53:38Z,20.561572,-75.217126,142.401,8,939965,0,0,No Data,No Data
1656572024,2022-06-30T06:53:44Z,20.561631,-75.217259,139.008,8,955376,0,0,No Data,No Data
1656572029,2022-06-30T06:53:49Z,20.561664,-75.217397,135.254,8,970267,0,0,No Data,No Data
1656572035,2022-06-30T06:53:55Z,20.561697,-75.217535,128.954,8,985214,0,0,No Data,No Data
1656572040,2022-06-30T06:54:00Z,20.561729,-75.217675,118.177,9,00028,0,0,No Data,No Data
1656572045,2022-06-30T06:54:05Z,20.561762,-75.217811,108.379,9,015019,0,0,No Data,No Data
1656572052,2022-06-30T06:54:12Z,20.561824,-75.217988,97.431,9,034804,0,0,No Data,No Data
1656572059,2022-06-30T06:54:19Z,20.561859,-75.218167,89.167,9,053978,0,0,No Data,No Data
1656572065,2022-06-30T06:54:25Z,20.561893,-75.218311,82.545,9,069519,0,0,No Data,No Data
1656572070,2022-06-30T06:54:30Z,20.561925,-75.218445,77.786,9,083988,0,0,No Data,No Data
1656572077,2022-06-30T06:54:37Z,20.561933,-75.218646,72.063,9,104985,0,0,No Data,No Data
1656572083,2022-06-30T06:54:43Z,20.561966,-75.218786,66.646,9,120102,0,0,No Data,No Data
1656572088,2022-06-30T06:54:48Z,20.561998,-75.218917,62.233,9,134332,0,0,No Data,No Data
1656572093,2022-06-30T06:54:53Z,20.562030,-75.219047,58.005,9,148386,0,0,No Data,No Data
1656572098,2022-06-30T06:54:58Z,20.562063,-75.219178,53.97,9,162552,0,0,No Data,No Data
1656572104,2022-06-30T06:55:04Z,20.562123,-75.219312,53.967,9,178079,0,0,No Data,No Data
1656572110,2022-06-30T06:55:10Z,20.562156,-75.219471,54.46,9,195075,0,0,No Data,No Data
1656572115,2022-06-30T06:55:15Z,20.562187,-75.219591,55.622,9,208151,0,0,No Data,No Data
1656572120,2022-06-30T06:55:20Z,20.562218,-75.219712,56.882,9,221319,0,0,No Data,No Data
1656572126,2022-06-30T06:55:26Z,20.562278,-75.219863,59.349,9,238532,0,0,No Data,No Data
1656572131,2022-06-30T06:55:31Z,20.562337,-75.219986,62.548,9,253034,0,0,No Data,No Data
1656572136,2022-06-30T06:55:36Z,20.562397,-75.220109,65.059,9,267547,0,0,No Data,No Data
1656572142,2022-06-30T06:55:42Z,20.562456,-75.220232,67.424,9,282026,0,0,No Data,No Data
1656572147,2022-06-30T06:55:47Z,20.562515,-75.220355,68.953,9,296529,0,0,No Data,No Data
1656572153,2022-06-30T06:55:53Z,20.562575,-75.220508,69.894,9,313907,0,0,No Data,No Data
1656572158,2022-06-30T06:55:58Z,20.562578,-75.220653,68.728,9,329078,0,0,No Data,No Data
1656572164,2022-06-30T06:56:04Z,20.562637,-75.220800,67.96,9,345802,0,0,No Data,No Data
1656572170,2022-06-30T06:56:10Z,20.562697,-75.220923,67.348,9,360314,0,0,No Data,No Data
1656572175,2022-06-30T06:56:15Z,20.562784,-75.221018,67.377,9,374176,0,0,No Data,No Data
1656572179,2022-06-30T06:56:19Z,20.562897,-75.221052,67.463,9,387268,0,0,No Data,No Data
1656572185,2022-06-30T06:56:25Z,20.563037,-75.221056,68.085,9,402951,0,0,No Data,No Data
1656572190,2022-06-30T06:56:30Z,20.563151,-75.221090,68.371,9,416172,0,0,No Data,No Data
1656572194,2022-06-30T06:56:34Z,20.563264,-75.221095,69.422,9,428778,0,0,No Data,No Data
1656572199,2022-06-30T06:56:39Z,20.563377,-75.221100,71.194,9,441414,0,0,No Data,No Data
1656572205,2022-06-30T06:56:45Z,20.563519,-75.221107,74.721,9,457258,0,0,No Data,No Data
1656572210,2022-06-30T06:56:50Z,20.563660,-75.221084,78.434,9,473165,0,0,No Data,No Data
1656572217,2022-06-30T06:56:57Z,20.563799,-75.220997,82.432,9,491141,0,0,No Data,No Data
1656572224,2022-06-30T06:57:04Z,20.563968,-75.220942,85.794,9,510843,0,0,No Data,No Data
1656572230,2022-06-30T06:57:10Z,20.564109,-75.220886,87.958,9,52759,0,0,No Data,No Data
1656572237,2022-06-30T06:57:17Z,20.564278,-75.220832,89.394,9,547307,0,0,No Data,No Data
1656572244,2022-06-30T06:57:24Z,20.564419,-75.220717,88.323,9,567024,0,0,No Data,No Data
1656572247,2022-06-30T06:57:27Z,20.564505,-75.220694,86.904,9,576942,0,0,No Data,No Data
1656572252,2022-06-30T06:57:32Z,20.564620,-75.220643,84.563,9,590832,0,0,No Data,No Data
1656572260,2022-06-30T06:57:40Z,20.564794,-75.220599,82.655,9,610813,0,0,No Data,No Data
1656572265,2022-06-30T06:57:45Z,20.564911,-75.220551,82.287,9,624795,0,0,No Data,No Data
